
1610,1610,710,0,3,691,-1.0A77.0A125.0A31.0,-1.0A115.0A47.0A72.0,-1.0A83.0A3.0A24.0,-1.0A-1.0A-1.0A-1.0,,1610,RIGHT,,1610,10,true,-1.0
1611,1611,1250,0,2,165,116.0A-1.0A52.0A76.0,151.0A-1.0A135.0A111.0,91.0A-1.0A59.0A52.0,107.0A-1.0A83.0A67.0,,1611,RIGHT,,1611,0,true,-1.0
1614,1614,350,0,3,165,-1.0A60.0A36.0A66.0,-1.0A87.0A119.0A84.0,-1.0A3.0A3.0A3.0,-1.0A56.0A22.0A50.0,,1614,RIGHT,,1614,60,false,0.3
1614,1614,940,0,3,540,-1.0A-1.0A-1.0A-1.0,-1.0A-1.0A71.0A119.0,-1.0A-1.0A3.0A35.0,-1.0A-1.0A82.0A97.0,,1614,RIGHT,,1614,90,false,0.45
1614,1614,1090,0,3,1008,-1.0A-1.0A-1.0A92.0,-1.0A-1.0A51.0A83.0,-1.0A-1.0A3.0A3.0,-1.0A-1.0A103.0A63.0,,1614,DOWN,,1614,220,false,1.0
1614,1614,1640,0,3,1211,-1.0A-1.0A-1.0A-1.0,153.0A153.0A-1.0A-1.0,3.0A3.0A-1.0A-1.0,57.0A81.0A-1.0A-1.0,,1614,DOWN,,1614,120,false,0.6
1618,1618,790,0,3,165,-1.0A74.0A4.0A68.0,-1.0A87.0A119.0A84.0,-1.0A39.0A63.0A15.0,-1.0A71.0A79.0A55.0,,1618,LEFT,,1618,10,true,-1.0
1619,1619,1970,0,2,1271,-1.0A-1.0A-1.0A-1.0,153.0A153.0A-1.0A-1.0,3.0A55.0A-1.0A-1.0,84.0A124.0A-1.0A-1.0,,1619,UP,,1619,90,false,0.45
1620,1620,740,0,3,165,-1.0A-1.0A-1.0A-1.0,124.0A87.0A119.0A-1.0,55.0A3.0A31.0A-1.0,76.0A12.0A66.0A-1.0,,1620,DOWN,,1620,70,false,0.35
1620,1620,1280,0,3,399,-1.0A-1.0A-1.0A-1.0,-1.0A108.0A108.0A-1.0,-1.0A24.0A3.0A-1.0,-1.0A54.0A42.0A-1.0,,1620,UP,,1620,90,false,0.45
1620,1620,1490,0,3,1223,-1.0A-1.0A-1.0A-1.0,95.0A-1.0A-1.0A39.0,3.0A-1.0A-1.0A3.0,44.0A-1.0A-1.0A13.0,,1620,RIGHT,,1620,200,false,1.0
1620,1620,1790,0,3,1223,70.0A-1.0A-1.0A60.0,153.0A-1.0A-1.0A153.0,3.0A-1.0A-1.0A15.0,-1.0A-1.0A-1.0A-1.0,,1620,UP,,1620,80,false,0.4
1620,1620,1930,0,2,691,48.0A46.0A-1.0A109.0,153.0A153.0A-1.0A153.0,3.0A71.0A-1.0A40.0,-1.0A-1.0A-1.0A-1.0,,1620,UP,,1620,90,false,0.45
1625,1625,500,0,1,1008,-1.0A88.0A152.0A-1.0,-1.0A35.0A51.0A-1.0,-1.0A15.0A3.0A-1.0,-1.0A-1.0A-1.0A-1.0,,1625,DOWN,,1625,220,false,1.0
1625,1625,1140,0,1,165,-1.0A-1.0A-1.0A-1.0,124.0A87.0A119.0A-1.0,3.0A3.0A3.0A-1.0,7.0A59.0A19.0A-1.0,,1625,DOWN,,1625,70,false,0.35
1627,1627,860,0,3,753,-1.0A-1.0A-1.0A-1.0,67.0A92.0A-1.0A115.0,3.0A24.0A-1.0A59.0,66.0A54.0A-1.0A90.0,,1627,UP,,1627,90,false,0.45
1627,1627,1760,0,3,225,-1.0A67.0A35.0A59.0,-1.0A84.0A119.0A87.0,-1.0A3.0A3.0A3.0,-1.0A139.0A126.0A150.0,,1627,DOWN,,1627,40,true,-1.0
1628,1628,1850,0,1,972,-1.0A89.0A137.0A-1.0,-1.0A153.0A153.0A-1.0,-1.0A15.0A3.0A-1.0,-1.0A-1.0A-1.0A-1.0,,1628,DOWN,,1628,80,false,0.4
1630,1630,960,0,3,1211,53.0A-1.0A-1.0A69.0,127.0A-1.0A-1.0A143.0,3.0A-1.0A-1.0A55.0,-1.0A-1.0A-1.0A-1.0,,1630,UP,,1630,50,false,0.25
1631,1631,1360,0,1,225,117.0A-1.0A89.0A89.0,35.0A-1.0A107.0A87.0,3.0A-1.0A3.0A3.0,-1.0A-1.0A-1.0A-1.0,,1631,UP,,1631,160,false,0.8
1632,1632,1520,0,1,753,-1.0A-1.0A-1.0A-1.0,-1.0A92.0A153.0A140.0,-1.0A28.0A15.0A59.0,-1.0A13.0A37.0A101.0,,1632,UP,,1632,200,false,1.0
1632,1632,1720,0,1,1020,-1.0A-1.0A-1.0A-1.0,-1.0A153.0A-1.0A153.0,-1.0A55.0A-1.0A15.0,-1.0A58.0A-1.0A42.0,,1632,UP,,1632,50,false,0.25
1633,1633,1720,0,1,1271,112.0A-1.0A-1.0A136.0,152.0A-1.0A-1.0A153.0,3.0A-1.0A-1.0A63.0,104.0A-1.0A-1.0A32.0,,1633,UP,,1633,50,false,0.25
1635,1635,720,0,3,1223,-1.0A-1.0A-1.0A-1.0,153.0A153.0A-1.0A-1.0,3.0A63.0A-1.0A-1.0,97.0A85.0A-1.0A-1.0,,1635,UP,,1635,120,false,0.6
1635,1635,1170,0,1,936,52.0A-1.0A-1.0A51.0,91.0A-1.0A-1.0A153.0,3.0A-1.0A-1.0A91.0,-1.0A-1.0A-1.0A-1.0,,1635,UP,,1635,60,false,0.3
1635,1635,1230,0,1,691,83.0A11.0A-1.0A4.0,67.0A115.0A-1.0A92.0,3.0A59.0A-1.0A40.0,-1.0A-1.0A-1.0A-1.0,,1635,DOWN,,1635,90,false,0.45
1635,1635,1870,0,1,386,-1.0A90.0A10.0A-1.0,-1.0A55.0A79.0A-1.0,-1.0A3.0A35.0A-1.0,-1.0A139.0A107.0A-1.0,,1635,UP,,1635,100,false,0.5
1635,1635,1940,0,1,225,98.0A92.0A-1.0A34.0,35.0A27.0A-1.0A107.0,3.0A3.0A-1.0A3.0,-1.0A125.0A-1.0A-1.0,,1635,LEFT,,1635,50,false,0.25
1635,1635,1990,0,1,201,-1.0A-1.0A92.0A12.0,-1.0A-1.0A83.0A120.0,-1.0A-1.0A59.0A27.0,-1.0A-1.0A141.0A141.0,,1635,DOWN,,1635,0,false,-1.0
1636,1636,1990,0,1,516,-1.0A76.0A68.0A34.0,-1.0A67.0A115.0A128.0,-1.0A23.0A59.0A79.0,-1.0A-1.0A-1.0A-1.0,,1636,RIGHT,,1636,40,false,0.2
1642,1642,710,0,3,213,98.0A65.0A-1.0A-1.0,135.0A39.0A-1.0A-1.0,3.0A3.0A-1.0A-1.0,108.0A42.0A-1.0A-1.0,,1642,RIGHT,,1642,200,false,1.0
1642,1642,740,0,3,225,105.0A65.0A106.0A-1.0,35.0A27.0A107.0A-1.0,3.0A3.0A3.0A-1.0,100.0A84.0A36.0A-1.0,,1642,UP,,1642,190,false,0.95
1643,1643,1260,0,3,225,-1.0A-1.0A-1.0A-1.0,151.0A111.0A-1.0A153.0,55.0A15.0A-1.0A15.0,131.0A91.0A-1.0A88.0,,1643,UP,,1643,0,false,-1.0
1644,1644,1320,0,3,165,53.0A21.0A-1.0A9.0,151.0A153.0A-1.0A111.0,55.0A3.0A-1.0A15.0,-1.0A-1.0A-1.0A-1.0,,1644,DOWN,,1644,40,false,0.2
1644,1644,1360,0,3,348,-1.0A-1.0A41.0A102.0,-1.0A-1.0A83.0A108.0,-1.0A-1.0A3.0A24.0,-1.0A-1.0A-1.0A-1.0,,1644,UP,,1644,90,false,0.45
1644,1644,1390,0,3,456,-1.0A29.0A65.0A-1.0,-1.0A119.0A71.0A-1.0,-1.0A67.0A3.0A-1.0,-1.0A-1.0A-1.0A-1.0,,1644,DOWN,,1644,70,false,0.35
1644,1644,1460,0,3,753,4.0A-1.0A100.0A90.0,143.0A-1.0A47.0A143.0,3.0A-1.0A3.0A71.0,-1.0A-1.0A-1.0A-1.0,,1644,UP,,1644,60,true,-1.0
1645,1645,2230,0,2,691,53.0A64.0A-1.0A49.0,153.0A153.0A-1.0A153.0,60.0A91.0A-1.0A28.0,-1.0A-1.0A-1.0A-1.0,,1645,DOWN,,1645,0,true,-1.0
1650,1650,40,0,3,386,-1.0A66.0A-1.0A74.0,-1.0A55.0A-1.0A79.0,-1.0A3.0A-1.0A3.0,-1.0A-1.0A-1.0A-1.0,,1650,DOWN,,1650,240,false,1.0
1650,1650,620,0,3,225,-1.0A-1.0A-1.0A-1.0,124.0A84.0A-1.0A87.0,55.0A15.0A-1.0A15.0,30.0A32.0A-1.0A68.0,,1650,RIGHT,,1650,410,true,-1.0
1650,1650,620,0,3,237,-1.0A98.0A58.0A-1.0,-1.0A136.0A72.0A-1.0,-1.0A67.0A3.0A-1.0,-1.0A14.0A35.0A-1.0,,1650,UP,,1650,440,true,-1.0
1652,1652,1270,0,2,165,-1.0A58.0A34.0A68.0,-1.0A153.0A135.0A111.0,-1.0A3.0A3.0A3.0,-1.0A74.0A50.0A74.0,,1652,RIGHT,,1652,60,false,0.3
1652,1652,1350,0,2,225,94.0A94.0A62.0A-1.0,151.0A111.0A135.0A-1.0,55.0A15.0A63.0A-1.0,78.0A38.0A44.0A-1.0,,1652,DOWN,,1652,0,false,-1.0
1655,1655,420,0,1,225,101.0A-1.0A37.0A61.0,124.0A-1.0A119.0A87.0,55.0A-1.0A31.0A3.0,98.0A-1.0A41.0A65.0,,1655,RIGHT,,1655,180,false,0.9
1655,1655,450,0,1,213,109.0A-1.0A-1.0A37.0,99.0A-1.0A-1.0A75.0,3.0A-1.0A-1.0A3.0,99.0A-1.0A-1.0A59.0,,1655,UP,,1655,180,false,0.9
1655,1655,770,0,1,165,101.0A41.0A-1.0A85.0,35.0A107.0A-1.0A27.0,3.0A3.0A-1.0A3.0,95.0A88.0A-1.0A55.0,,1655,LEFT,,1655,190,false,0.95
1658,1658,160,0,3,960,66.0A114.0A-1.0A-1.0,71.0A83.0A-1.0A-1.0,3.0A3.0A-1.0A-1.0,-1.0A-1.0A-1.0A-1.0,,1658,LEFT,,1658,120,false,0.6
1658,1658,1590,0,2,225,96.0A-1.0A32.0A56.0,124.0A-1.0A119.0A87.0,55.0A-1.0A3.0A15.0,80.0A-1.0A16.0A62.0,,1658,RIGHT,,1658,120,false,0.6
1658,1658,2240,0,2,213,-1.0A91.0A-1.0A35.0,-1.0A153.0A-1.0A153.0,-1.0A15.0A-1.0A15.0,-1.0A33.0A-1.0A89.0,,1658,DOWN,,1658,400,false,1.0
1658,1658,2240,0,2,225,120.0A80.0A91.0A-1.0,153.0A153.0A153.0A-1.0,55.0A15.0A3.0A-1.0,15.0A47.0A95.0A-1.0,,1658,UP,,1658,400,false,1.0
1659,1659,2640,0,1,516,99.0A104.0A-1.0A27.0,153.0A153.0A-1.0A153.0,11.0A23.0A-1.0A59.0,-1.0A-1.0A-1.0A-1.0,,1659,DOWN,,1659,70,false,0.35
1663,1663,1170,0,2,386,-1.0A102.0A22.0A-1.0,-1.0A55.0A79.0A-1.0,-1.0A3.0A35.0A-1.0,-1.0A109.0A88.0A-1.0,,1663,UP,,1663,100,false,0.5
1663,1663,1240,0,2,225,96.0A80.0A-1.0A46.0,35.0A27.0A-1.0A107.0,3.0A3.0A-1.0A3.0,107.0A67.0A-1.0A102.0,,1663,LEFT,,1663,140,true,-1.0
1665,1665,720,0,3,225,-1.0A-1.0A-1.0A-1.0,124.0A84.0A-1.0A87.0,79.0A52.0A-1.0A15.0,87.0A47.0A-1.0A71.0,,1665,UP,,1665,0,false,-1.0
1665,1665,720,0,3,225,84.0A-1.0A20.0A58.0,124.0A-1.0A119.0A87.0,79.0A-1.0A59.0A15.0,79.0A-1.0A87.0A71.0,,1665,RIGHT,,1665,140,true,-1.0
1667,1667,290,0,3,1211,105.0A129.0A-1.0A-1.0,119.0A87.0A-1.0A-1.0,3.0A3.0A-1.0A-1.0,129.0A-1.0A-1.0A-1.0,,1667,RIGHT,,1667,120,false,0.6
1667,1667,410,0,3,972,-1.0A57.0A-1.0A61.0,-1.0A71.0A-1.0A127.0,-1.0A11.0A-1.0A3.0,-1.0A105.0A-1.0A105.0,,1667,DOWN,,1667,100,false,0.5
1667,1667,420,0,3,984,-1.0A33.0A105.0A-1.0,-1.0A59.0A75.0A-1.0,-1.0A3.0A3.0A-1.0,-1.0A99.0A-1.0A-1.0,,1667,DOWN,,1667,120,false,0.6
1667,1667,510,0,3,1259,-1.0A61.0A-1.0A81.0,-1.0A39.0A-1.0A143.0,-1.0A3.0A-1.0A3.0,-1.0A141.0A-1.0A-1.0,,1667,DOWN,,1667,200,false,1.0
1667,1667,540,0,3,1271,61.0A101.0A-1.0A-1.0,59.0A27.0A-1.0A-1.0,3.0A3.0A-1.0A-1.0,123.0A139.0A-1.0A-1.0,,1667,RIGHT,,1667,200,false,1.0
1669,1669,820,0,3,960,-1.0A-1.0A-1.0A-1.0,115.0A-1.0A-1.0A115.0,3.0A-1.0A-1.0A3.0,69.0A-1.0A-1.0A21.0,,1669,RIGHT,,1669,80,false,0.4
1673,1673,150,0,3,936,-1.0A96.0A-1.0A-1.0,-1.0A63.0A-1.0A23.0,-1.0A3.0A-1.0A3.0,-1.0A-1.0A-1.0A-1.0,,1673,LEFT,,1673,230,false,1.0
1673,1673,440,0,3,834,-1.0A74.0A-1.0A44.0,-1.0A119.0A-1.0A103.0,-1.0A59.0A-1.0A3.0,-1.0A28.0A-1.0A46.0,,1673,DOWN,,1673,0,false,-1.0
1673,1673,440,0,3,716,-1.0A111.0A-1.0A74.0,-1.0A95.0A-1.0A103.0,-1.0A35.0A-1.0A47.0,-1.0A16.0A-1.0A60.0,,1673,DOWN,,1673,200,false,1.0
1673,1673,440,0,3,728,-1.0A111.0A92.0A-1.0,-1.0A103.0A83.0A-1.0,-1.0A47.0A23.0A-1.0,-1.0A10.0A91.0A-1.0,,1673,UP,,1673,200,false,1.0
1674,1674,720,0,3,225,102.0A62.0A-1.0A64.0,35.0A27.0A-1.0A87.0,3.0A3.0A-1.0A3.0,75.0A35.0A-1.0A91.0,,1674,LEFT,,1674,180,false,0.9
1674,1674,750,0,3,213,136.0A-1.0A-1.0A64.0,99.0A-1.0A-1.0A75.0,3.0A-1.0A-1.0A3.0,-1.0A-1.0A-1.0A-1.0,,1674,UP,,1674,180,false,0.9
1677,1677,30,0,3,225,-1.0A-1.0A-1.0A-1.0,-1.0A27.0A107.0A87.0,-1.0A3.0A3.0A3.0,-1.0A-1.0A-1.0A-1.0,,1677,UP,,1677,140,false,0.7
1679,1679,760,0,1,165,-1.0A-1.0A-1.0A-1.0,35.0A87.0A-1.0A27.0,3.0A3.0A-1.0A3.0,-1.0A-1.0A-1.0A-1.0,,1679,UP,,1679,210,false,1.0
1681,1681,900,0,2,1259,-1.0A-1.0A-1.0A-1.0,95.0A-1.0A-1.0A75.0,3.0A-1.0A-1.0A3.0,-1.0A-1.0A-1.0A-1.0,,1681,UP,,1681,110,false,0.55
1682,1682,1320,0,1,972,-1.0A91.0A139.0A-1.0,-1.0A123.0A75.0A-1.0,-1.0A11.0A3.0A-1.0,-1.0A-1.0A-1.0A-1.0,,1682,DOWN,,1682,170,false,0.85
1683,1683,760,0,3,1020,76.0A-1.0A-1.0A-1.0,91.0A23.0A-1.0A-1.0,3.0A3.0A-1.0A-1.0,79.0A115.0A-1.0A-1.0,,1683,DOWN,,1683,200,false,1.0
1683,1683,930,0,3,1271,-1.0A-1.0A-1.0A-1.0,127.0A-1.0A-1.0A153.0,3.0A-1.0A-1.0A3.0,104.0A-1.0A-1.0A60.0,,1683,RIGHT,,1683,110,false,0.55
1683,1683,1110,0,3,348,49.0A-1.0A-1.0A8.0,31.0A-1.0A-1.0A56.0,3.0A-1.0A-1.0A24.0,-1.0A-1.0A-1.0A-1.0,,1683,UP,,1683,210,false,1.0
1683,1683,1490,0,3,201,-1.0A-1.0A-1.0A-1.0,-1.0A51.0A83.0A-1.0,-1.0A3.0A3.0A-1.0,-1.0A35.0A67.0A-1.0,,1683,UP,,1683,180,false,0.9
1687,1687,650,0,2,225,99.0A84.0A67.0A-1.0,35.0A27.0A107.0A-1.0,3.0A3.0A3.0A-1.0,73.0A73.0A9.0A-1.0,,1687,UP,,1687,210,false,1.0
1688,1688,890,0,2,540,-1.0A-1.0A-1.0A-1.0,-1.0A-1.0A71.0A119.0,-1.0A-1.0A3.0A35.0,-1.0A-1.0A79.0A63.0,,1688,UP,,1688,90,false,0.45
1688,1688,980,0,2,883,-1.0A-1.0A-1.0A-1.0,-1.0A-1.0A35.0A83.0,-1.0A-1.0A3.0A3.0,-1.0A-1.0A72.0A72.0,,1688,RIGHT,,1688,200,false,1.0
1689,1689,100,0,3,165,-1.0A-1.0A-1.0A-1.0,35.0A87.0A-1.0A27.0,3.0A3.0A-1.0A3.0,-1.0A-1.0A-1.0A-1.0,,1689,UP,,1689,210,false,1.0
1690,1690,2660,0,1,165,112.0A72.0A48.0A-1.0,153.0A153.0A153.0A-1.0,67.0A3.0A59.0A-1.0,-1.0A-1.0A-1.0A-1.0,,1690,LEFT,,1690,50,false,0.25
1692,1692,760,0,3,691,-1.0A-1.0A-1.0A-1.0,67.0A115.0A-1.0A92.0,3.0A59.0A-1.0A24.0,52.0A100.0A-1.0A39.0,,1692,UP,,1692,290,false,1.0
1692,1692,1120,0,3,165,-1.0A-1.0A-1.0A-1.0,35.0A87.0A107.0A-1.0,3.0A3.0A3.0A-1.0,120.0A72.0A104.0A-1.0,,1692,LEFT,,1692,60,false,0.3
1692,1692,1150,0,3,177,132.0A66.0A-1.0A-1.0,99.0A75.0A-1.0A-1.0,3.0A3.0A-1.0A-1.0,78.0A54.0A-1.0A-1.0,,1692,RIGHT,,1692,80,true,-1.0
1692,1692,1180,0,3,189,-1.0A84.0A42.0A-1.0,-1.0A63.0A83.0A-1.0,-1.0A3.0A3.0A-1.0,-1.0A36.0A112.0A-1.0,,1692,DOWN,,1692,50,true,-1.0
1696,1696,2060,0,1,153,-1.0A-1.0A100.0A66.0,-1.0A-1.0A153.0A153.0,-1.0A-1.0A3.0A67.0,-1.0A-1.0A55.0A119.0,,1696,LEFT,,1696,0,false,-1.0
1697,1697,1230,0,2,165,-1.0A57.0A21.0A65.0,-1.0A153.0A135.0A111.0,-1.0A3.0A3.0A3.0,-1.0A61.0A17.0A45.0,,1697,RIGHT,,1697,60,false,0.3
1697,1697,1260,0,2,177,113.0A41.0A-1.0A-1.0,153.0A147.0A-1.0A-1.0,3.0A3.0A-1.0A-1.0,119.0A55.0A-1.0A-1.0,,1697,DOWN,,1697,50,false,0.25
1697,1697,1310,0,2,201,-1.0A89.0A97.0A-1.0,-1.0A135.0A135.0A-1.0,-1.0A15.0A71.0A-1.0,-1.0A83.0A111.0A-1.0,,1697,DOWN,,1697,0,false,-1.0
1697,1697,1310,0,2,386,-1.0A41.0A58.0A-1.0,-1.0A139.0A107.0A-1.0,-1.0A43.0A59.0A-1.0,-1.0A101.0A86.0A-1.0,,1697,DOWN,,1697,0,false,-1.0
1697,1697,1310,0,2,516,-1.0A34.0A82.0A97.0,-1.0A95.0A95.0A131.0,-1.0A75.0A71.0A47.0,-1.0A80.0A80.0A91.0,,1697,DOWN,,1697,0,false,-1.0
1698,1698,1310,0,2,599,-1.0A58.0A106.0A-1.0,-1.0A83.0A107.0A-1.0,-1.0A63.0A59.0A-1.0,-1.0A74.0A85.0A-1.0,,1698,UP,,1698,0,false,-1.0
1699,1699,1310,0,2,728,-1.0A-1.0A58.0A97.0,-1.0A-1.0A83.0A95.0,-1.0A-1.0A39.0A35.0,-1.0A-1.0A97.0A73.0,,1699,LEFT,,1699,0,false,-1.0
1700,1700,1310,0,2,716,-1.0A-1.0A97.0A89.0,-1.0A-1.0A83.0A107.0,-1.0A-1.0A23.0A47.0,-1.0A-1.0A67.0A91.0,,1700,LEFT,,1700,0,false,-1.0
1702,1702,1310,0,2,480,109.0A17.0A-1.0A113.0,151.0A131.0A-1.0A95.0,11.0A91.0A-1.0A51.0,41.0A113.0A-1.0A61.0,,1702,UP,,1702,70,false,0.35
1704,1704,1380,0,2,516,-1.0A2.0A67.0A65.0,-1.0A95.0A95.0A131.0,-1.0A75.0A71.0A51.0,-1.0A-1.0A-1.0A-1.0,,1704,LEFT,,1704,0,true,-1.0
1707,1707,2120,0,3,1223,-1.0A140.0A-1.0A99.0,-1.0A153.0A-1.0A139.0,-1.0A39.0A-1.0A3.0,-1.0A145.0A-1.0A121.0,,1707,DOWN,,1707,80,false,0.4
1707,1707,2200,0,3,984,-1.0A3.0A-1.0A82.0,-1.0A127.0A-1.0A139.0,-1.0A15.0A-1.0A27.0,-1.0A81.0A-1.0A118.0,,1707,RIGHT,,1707,0,true,-1.0
1709,1709,1770,0,2,1259,-1.0A134.0A-1.0A-1.0,-1.0A131.0A-1.0A75.0,-1.0A15.0A-1.0A3.0,-1.0A104.0A-1.0A8.0,,1709,UP,,1709,50,false,0.25
1710,1710,1820,0,2,1020,62.0A126.0A-1.0A-1.0,91.0A139.0A-1.0A-1.0,3.0A67.0A-1.0A-1.0,82.0A96.0A-1.0A-1.0,,1710,UP,,1710,60,false,0.3
1710,1710,1850,0,2,883,80.0A-1.0A-1.0A38.0,79.0A-1.0A-1.0A119.0,3.0A-1.0A-1.0A3.0,64.0A-1.0A-1.0A92.0,,1710,UP,,1710,90,false,0.45
1710,1710,1880,0,2,753,104.0A117.0A-1.0A80.0,67.0A72.0A-1.0A115.0,3.0A40.0A-1.0A63.0,46.0A91.0A-1.0A94.0,,1710,DOWN,,1710,490,false,1.0
1710,1710,1940,0,2,540,112.0A-1.0A-1.0A86.0,43.0A-1.0A-1.0A91.0,3.0A-1.0A-1.0A39.0,10.0A-1.0A-1.0A90.0,,1710,RIGHT,,1710,470,false,1.0
1711,1711,2800,0,2,753,-1.0A104.0A99.0A51.0,-1.0A72.0A131.0A153.0,-1.0A40.0A15.0A63.0,-1.0A106.0A49.0A69.0,,1711,UP,,1711,60,false,0.3
1712,1712,3030,0,1,936,77.0A101.0A-1.0A-1.0,153.0A153.0A-1.0A-1.0,3.0A3.0A-1.0A-1.0,-1.0A-1.0A-1.0A-1.0,,1712,LEFT,,1712,60,false,0.3
1716,1716,610,0,1,361,-1.0A-1.0A-1.0A-1.0,-1.0A91.0A104.0A-1.0,-1.0A3.0A35.0A-1.0,-1.0A34.0A8.0A-1.0,,1716,UP,,1716,260,false,1.0
1717,1717,420,0,3,1223,-1.0A100.0A-1.0A52.0,-1.0A143.0A-1.0A39.0,-1.0A3.0A-1.0A3.0,-1.0A-1.0A-1.0A100.0,,1717,DOWN,,1717,110,false,0.55
1717,1717,1040,0,2,189,-1.0A46.0A104.0A-1.0,-1.0A120.0A83.0A-1.0,-1.0A3.0A3.0A-1.0,-1.0A90.0A74.0A-1.0,,1717,DOWN,,1717,340,false,1.0
1717,1717,1110,0,2,361,-1.0A-1.0A70.0A80.0,-1.0A-1.0A79.0A55.0,-1.0A-1.0A35.0A3.0,-1.0A-1.0A60.0A39.0,,1717,LEFT,,1717,300,false,1.0
1717,1717,1380,0,2,165,88.0A24.0A-1.0A88.0,35.0A107.0A-1.0A27.0,3.0A3.0A-1.0A3.0,118.0A126.0A-1.0A78.0,,1717,LEFT,,1717,70,false,0.35
1717,1717,1410,0,2,153,-1.0A-1.0A102.0A64.0,-1.0A-1.0A99.0A15.0,-1.0A-1.0A3.0A3.0,-1.0A-1.0A72.0A136.0,,1717,DOWN,,1717,70,false,0.35
1717,1717,1450,0,2,348,-1.0A-1.0A102.0A109.0,-1.0A-1.0A83.0A133.0,-1.0A-1.0A3.0A24.0,-1.0A-1.0A64.0A107.0,,1717,UP,,1717,90,false,0.45
1719,1719,1540,0,2,691,-1.0A40.0A31.0A36.0,-1.0A115.0A47.0A117.0,-1.0A83.0A3.0A24.0,-1.0A-1.0A-1.0A-1.0,,1719,LEFT,,1719,160,true,-1.0
1724,1724,410,0,3,1211,46.0A-1.0A-1.0A62.0,59.0A-1.0A-1.0A27.0,3.0A-1.0A-1.0A3.0,-1.0A-1.0A-1.0A-1.0,,1724,DOWN,,1724,400,false,1.0
1724,1724,930,0,3,810,57.0A-1.0A105.0A-1.0,79.0A-1.0A151.0A-1.0,3.0A-1.0A3.0A-1.0,38.0A-1.0A77.0A-1.0,,1724,RIGHT,,1724,40,false,0.2
1724,1724,960,0,3,691,61.0A33.0A-1.0A122.0,67.0A115.0A-1.0A92.0,3.0A59.0A-1.0A24.0,92.0A95.0A-1.0A28.0,,1724,LEFT,,1724,10,false,-1.0
1724,1724,970,0,3,753,105.0A-1.0A122.0A122.0,67.0A-1.0A153.0A115.0,3.0A-1.0A3.0A59.0,16.0A-1.0A48.0A70.0,,1724,RIGHT,,1724,0,false,-1.0
1724,1724,970,0,3,599,57.0A-1.0A85.0A-1.0,79.0A-1.0A139.0A-1.0,23.0A-1.0A47.0A-1.0,46.0A-1.0A30.0A-1.0,,1724,RIGHT,,1724,10,false,-1.0
1725,1725,970,0,3,516,89.0A33.0A-1.0A118.0,67.0A67.0A-1.0A103.0,11.0A23.0A-1.0A47.0,62.0A40.0A-1.0A70.0,,1725,UP,,1725,80,false,0.4
1728,1728,1840,0,1,165,-1.0A-1.0A-1.0A-1.0,153.0A153.0A153.0A-1.0,55.0A15.0A3.0A-1.0,75.0A11.0A43.0A-1.0,,1728,DOWN,,1728,540,false,1.0
1728,1728,2310,0,1,361,-1.0A97.0A17.0A-1.0,-1.0A153.0A153.0A-1.0,-1.0A3.0A35.0A-1.0,-1.0A53.0A73.0A-1.0,,1728,RIGHT,,1728,100,false,0.5
1728,1728,2380,0,1,189,-1.0A109.0A-1.0A41.0,-1.0A153.0A-1.0A153.0,-1.0A3.0A-1.0A3.0,-1.0A35.0A-1.0A39.0,,1728,DOWN,,1728,90,false,0.45
1728,1728,2470,0,1,225,64.0A24.0A-1.0A9.0,153.0A153.0A-1.0A153.0,55.0A15.0A-1.0A15.0,33.0A29.0A-1.0A41.0,,1728,LEFT,,1728,0,false,-1.0
1734,1734,570,0,1,1008,-1.0A-1.0A-1.0A-1.0,-1.0A35.0A-1.0A83.0,-1.0A3.0A-1.0A3.0,-1.0A-1.0A-1.0A-1.0,,1734,UP,,1734,180,false,0.9
1734,1734,1420,0,1,1271,-1.0A145.0A-1.0A140.0,-1.0A153.0A-1.0A153.0,-1.0A55.0A-1.0A15.0,-1.0A134.0A-1.0A83.0,,1734,LEFT,,1734,80,false,0.4
1734,1734,1420,0,1,1259,116.0A-1.0A-1.0A140.0,153.0A-1.0A-1.0A153.0,3.0A-1.0A-1.0A39.0,105.0A-1.0A-1.0A77.0,,1734,UP,,1734,80,false,0.4
1734,1734,1500,0,1,996,74.0A105.0A-1.0A-1.0,153.0A153.0A-1.0A-1.0,3.0A27.0A-1.0A-1.0,94.0A94.0A-1.0A-1.0,,1734,UP,,1734,90,false,0.45
1734,1734,1530,0,1,859,-1.0A81.0A-1.0A74.0,-1.0A153.0A-1.0A153.0,-1.0A3.0A-1.0A59.0,-1.0A76.0A-1.0A87.0,,1734,DOWN,,1734,90,false,0.45
1734,1734,1620,0,1,753,23.0A7.0A-1.0A71.0,153.0A153.0A-1.0A153.0,3.0A24.0A-1.0A59.0,-1.0A-1.0A-1.0A-1.0,,1734,RIGHT,,1734,0,false,-1.0
1740,1740,20,0,2,1259,-1.0A-1.0A-1.0A-1.0,95.0A-1.0A-1.0A75.0,3.0A-1.0A-1.0A3.0,-1.0A-1.0A-1.0A-1.0,,1740,UP,,1740,120,false,0.6
1740,1740,740,0,2,960,-1.0A-1.0A-1.0A-1.0,115.0A151.0A-1.0A-1.0,3.0A15.0A-1.0A-1.0,82.0A104.0A-1.0A-1.0,,1740,DOWN,,1740,90,false,0.45
