
d:[308,308,1290,331,24,65,639,true,3] S:[,308,RIGHT] ->:[,308,160,0]
d:[312,312,1590,794,40,57,511,false,1] S:[,312,RIGHT] ->:[,312,220,0]
d:[312,312,1620,806,28,33,430,false,1] S:[,312,LEFT] ->:[,312,190,0]
d:[312,312,1650,818,16,33,393,false,1] S:[,312,LEFT] ->:[,312,160,0]
d:[312,312,140,114,40,122,514,false,2] S:[,312,RIGHT] ->:[,312,230,0]
d:[313,313,170,126,28,98,526,false,2] S:[,313,RIGHT] ->:[,313,230,0]
d:[314,314,340,178,92,48,540,true,2] S:[,314,RIGHT] ->:[,314,90,0]
d:[315,315,370,190,96,66,435,true,2] S:[,315,RIGHT] ->:[,315,140,0]
d:[316,316,400,202,84,70,548,false,2] S:[,316,RIGHT] ->:[,316,110,0]
d:[317,317,430,214,72,70,624,false,2] S:[,317,DOWN] ->:[,317,80,0]
d:[321,321,510,338,84,42,1277,false,2] S:[,321,RIGHT] ->:[,321,50,0]
d:[322,322,580,438,16,2147483647,-1,false,1] S:[,322,UP] ->:[,322,210,0]
d:[322,322,760,502,73,59,509,false,1] S:[,322,RIGHT] ->:[,322,60,0]
d:[322,322,760,514,85,35,438,false,1] S:[,322,LEFT] ->:[,322,90,0]
d:[322,322,790,526,76,35,381,false,1] S:[,322,LEFT] ->:[,322,90,0]
d:[323,323,820,538,64,11,309,false,1] S:[,323,LEFT] ->:[,323,90,0]
d:[324,324,850,550,52,13,202,false,1] S:[,324,LEFT] ->:[,324,90,0]
d:[325,325,880,562,40,37,142,false,1] S:[,325,LEFT] ->:[,325,220,0]
d:[326,326,910,574,28,51,467,true,1] S:[,326,RIGHT] ->:[,326,190,0]
d:[327,327,940,586,16,33,461,true,1] S:[,327,RIGHT] ->:[,327,160,0]
d:[330,330,1100,662,136,33,94,true,1] S:[,330,RIGHT] ->:[,330,200,0]
d:[331,331,1100,674,148,15,130,true,1] S:[,331,RIGHT] ->:[,331,200,0]
d:[331,331,1100,686,149,3,216,true,1] S:[,331,RIGHT] ->:[,331,200,0]
d:[331,331,310,106,92,62,621,true,3] S:[,331,RIGHT] ->:[,331,410,0]
d:[332,332,200,79,36,63,663,false,3] S:[,332,DOWN] ->:[,332,1080,0]
d:[333,333,1240,239,84,17,854,true,3] S:[,333,RIGHT] ->:[,333,70,0]
d:[334,334,1270,251,72,35,848,true,3] S:[,334,RIGHT] ->:[,334,60,0]
d:[335,335,1280,263,60,53,792,true,3] S:[,335,RIGHT] ->:[,335,50,0]
d:[336,336,1310,275,48,49,768,true,3] S:[,336,RIGHT] ->:[,336,180,0]
d:[337,337,1330,287,36,65,733,true,3] S:[,337,RIGHT] ->:[,337,160,0]
d:[338,338,1330,299,24,45,626,false,3] S:[,338,DOWN] ->:[,338,160,0]
d:[342,342,1490,659,128,57,719,false,2] S:[,342,RIGHT] ->:[,342,50,0]
d:[343,343,1150,838,40,41,413,false,1] S:[,343,RIGHT] ->:[,343,70,0]
d:[341,341,650,168,85,42,545,true,3] S:[,341,RIGHT] ->:[,341,50,0]
d:[343,343,380,260,92,50,1182,false,3] S:[,343,RIGHT] ->:[,343,100,0]
d:[346,346,670,444,52,29,414,false,2] S:[,346,LEFT] ->:[,346,700,0]
d:[346,346,730,468,28,5,274,false,2] S:[,346,LEFT] ->:[,346,640,0]
d:[346,346,760,480,16,19,107,false,2] S:[,346,RIGHT] ->:[,346,610,0]
d:[346,346,250,114,85,16,398,true,3] S:[,346,RIGHT] ->:[,346,80,0]
d:[347,347,270,126,73,22,304,true,3] S:[,347,RIGHT] ->:[,347,90,0]
d:[348,348,270,178,85,4,229,false,3] S:[,348,LEFT] ->:[,348,380,0]
d:[349,349,330,202,64,24,225,false,3] S:[,349,LEFT] ->:[,349,360,0]
d:[350,350,360,214,52,30,277,true,3] S:[,350,RIGHT] ->:[,350,360,0]
d:[351,351,650,250,16,60,488,false,3] S:[,351,DOWN] ->:[,351,130,0]
d:[352,352,690,266,32,28,472,false,3] S:[,352,UP] ->:[,352,100,0]
d:[353,353,720,278,44,4,460,false,3] S:[,353,LEFT] ->:[,353,100,0]
d:[354,354,780,302,48,37,347,false,3] S:[,354,LEFT] ->:[,354,70,0]
d:[355,355,790,327,48,28,443,false,3] S:[,355,DOWN] ->:[,355,230,0]
d:[356,356,820,339,36,37,691,false,3] S:[,356,DOWN] ->:[,356,230,0]
d:[357,357,850,351,24,37,679,false,3] S:[,357,DOWN] ->:[,357,290,0]
d:[358,358,1020,403,88,55,785,true,3] S:[,358,RIGHT] ->:[,358,150,0]
d:[359,359,1050,415,76,61,809,true,3] S:[,359,RIGHT] ->:[,359,290,0]
d:[360,360,1140,451,40,64,794,true,3] S:[,360,RIGHT] ->:[,360,230,0]
d:[361,361,1170,463,28,58,770,true,3] S:[,361,RIGHT] ->:[,361,230,0]
d:[362,362,1340,515,92,25,673,true,3] S:[,362,RIGHT] ->:[,362,90,0]
d:[363,363,1370,527,104,43,637,true,3] S:[,363,RIGHT] ->:[,363,70,0]
d:[364,364,1400,539,116,60,1020,true,3] S:[,364,RIGHT] ->:[,364,70,0]
d:[365,365,1430,551,128,42,1014,true,3] S:[,365,RIGHT] ->:[,365,270,0]
d:[366,366,1440,563,140,24,1008,true,3] S:[,366,RIGHT] ->:[,366,280,0]
d:[367,367,1470,575,141,6,1002,true,3] S:[,367,RIGHT] ->:[,367,250,0]
d:[371,371,1740,875,93,2147483647,-1,false,1] S:[,371,UP] ->:[,371,70,0]
d:[371,371,1750,887,92,2147483647,-1,false,1] S:[,371,UP] ->:[,371,60,0]
d:[373,373,1810,1027,40,27,261,false,1] S:[,373,LEFT] ->:[,373,160,0]
d:[373,373,1810,1039,28,27,192,false,1] S:[,373,LEFT] ->:[,373,160,0]
d:[373,373,1810,1051,16,24,440,false,1] S:[,373,LEFT] ->:[,373,160,0]
d:[374,374,1970,1115,-1,13,248,true,1] S:[,374,RIGHT] ->:[,374,200,0]
d:[375,375,1970,1127,-1,7,284,true,1] S:[,375,RIGHT] ->:[,375,200,0]
d:[376,376,1970,1139,-1,19,106,true,1] S:[,376,RIGHT] ->:[,376,200,0]
d:[376,376,130,139,40,2147483647,-1,false,1] S:[,376,UP] ->:[,376,210,0]
d:[377,377,280,199,40,45,429,false,1] S:[,377,LEFT] ->:[,377,220,0]
d:[378,378,310,211,28,21,354,false,1] S:[,378,LEFT] ->:[,378,190,0]
d:[379,379,340,223,16,21,295,false,1] S:[,379,LEFT] ->:[,379,390,0]
d:[380,380,500,275,85,13,178,true,1] S:[,380,RIGHT] ->:[,380,260,0]
d:[381,381,500,287,76,7,184,true,1] S:[,381,RIGHT] ->:[,381,280,0]
d:[382,382,730,299,64,61,525,true,1] S:[,382,RIGHT] ->:[,382,80,0]
d:[383,383,760,311,52,54,401,true,1] S:[,383,RIGHT] ->:[,383,80,0]
d:[384,384,780,323,40,44,427,true,1] S:[,384,RIGHT] ->:[,384,220,0]
d:[385,385,810,335,28,38,451,true,1] S:[,385,RIGHT] ->:[,385,190,0]
d:[386,386,840,347,16,32,556,true,1] S:[,386,RIGHT] ->:[,386,160,0]
d:[387,387,250,134,73,54,755,true,3] S:[,387,RIGHT] ->:[,387,80,0]
d:[388,388,270,146,85,52,373,true,3] S:[,388,RIGHT] ->:[,388,90,0]
d:[389,389,300,158,76,46,367,true,3] S:[,389,RIGHT] ->:[,389,90,0]
d:[390,390,330,170,64,40,361,true,3] S:[,390,RIGHT] ->:[,390,90,0]
d:[391,391,360,182,52,34,433,true,3] S:[,391,RIGHT] ->:[,391,90,0]
d:[392,392,390,194,40,52,480,true,3] S:[,392,RIGHT] ->:[,392,220,0]
d:[393,393,420,206,28,46,474,true,3] S:[,393,RIGHT] ->:[,393,190,0]
d:[394,394,450,218,16,36,464,true,3] S:[,394,RIGHT] ->:[,394,160,0]
d:[398,398,990,614,40,92,758,false,2] S:[,398,DOWN] ->:[,398,230,0]
d:[398,398,1020,626,28,68,683,false,2] S:[,398,RIGHT] ->:[,398,230,0]
d:[398,398,1190,678,-1,18,786,true,2] S:[,398,RIGHT] ->:[,398,90,0]
d:[398,398,1220,690,-1,36,691,true,2] S:[,398,RIGHT] ->:[,398,70,0]
d:[399,399,1250,702,-1,37,717,true,2] S:[,399,RIGHT] ->:[,399,70,0]
d:[400,400,1280,714,-1,55,723,true,2] S:[,400,RIGHT] ->:[,400,60,0]
d:[401,401,1290,726,-1,49,729,true,2] S:[,401,RIGHT] ->:[,401,50,0]
d:[402,402,430,178,88,102,522,false,2] S:[,402,RIGHT] ->:[,402,120,0]
d:[403,403,430,190,76,102,534,false,2] S:[,403,RIGHT] ->:[,403,290,0]
d:[404,404,520,226,40,91,759,false,2] S:[,404,DOWN] ->:[,404,230,0]
d:[405,405,550,238,28,67,684,false,2] S:[,405,RIGHT] ->:[,405,230,0]
d:[406,406,720,290,92,17,790,true,2] S:[,406,RIGHT] ->:[,406,90,0]
d:[407,407,750,302,104,30,816,true,2] S:[,407,RIGHT] ->:[,407,70,0]
d:[408,408,780,314,116,36,810,true,2] S:[,408,RIGHT] ->:[,408,70,0]
d:[409,409,810,326,128,54,786,true,2] S:[,409,RIGHT] ->:[,409,60,0]
d:[410,410,820,338,128,68,761,true,2] S:[,410,RIGHT] ->:[,410,50,0]
d:[411,411,400,217,64,12,315,false,2] S:[,411,LEFT] ->:[,411,90,0]
d:[412,412,430,229,52,12,201,false,2] S:[,412,LEFT] ->:[,412,90,0]
d:[413,413,460,241,40,36,213,false,2] S:[,413,RIGHT] ->:[,413,220,0]
d:[414,414,490,253,28,50,466,true,2] S:[,414,RIGHT] ->:[,414,190,0]
d:[415,415,520,265,16,32,460,true,2] S:[,415,RIGHT] ->:[,415,160,0]
d:[419,419,680,365,124,24,237,true,2] S:[,419,RIGHT] ->:[,419,200,0]
d:[419,419,680,377,112,18,281,true,2] S:[,419,RIGHT] ->:[,419,200,0]
d:[421,421,1000,550,24,81,489,false,1] S:[,421,RIGHT] ->:[,421,90,0]
d:[421,421,1030,562,36,81,550,false,1] S:[,421,RIGHT] ->:[,421,70,0]
d:[421,421,1060,574,48,57,627,false,1] S:[,421,RIGHT] ->:[,421,70,0]
d:[421,421,1090,586,60,57,707,false,1] S:[,421,RIGHT] ->:[,421,70,0]
d:[422,422,1100,598,60,57,719,false,1] S:[,422,RIGHT] ->:[,422,120,0]
d:[423,423,1130,610,48,33,776,false,1] S:[,423,DOWN] ->:[,423,260,0]
d:[424,424,1160,622,36,33,850,false,1] S:[,424,DOWN] ->:[,424,250,0]
d:[425,425,1220,646,28,57,874,false,1] S:[,425,DOWN] ->:[,425,190,0]
d:[429,429,1410,758,48,45,774,true,1] S:[,429,RIGHT] ->:[,429,170,0]
d:[429,429,1410,770,36,39,688,true,1] S:[,429,RIGHT] ->:[,429,200,0]
d:[429,429,1410,782,24,33,682,true,1] S:[,429,RIGHT] ->:[,429,290,0]
d:[429,429,1580,834,-1,66,685,true,1] S:[,429,RIGHT] ->:[,429,140,0]
d:[430,430,1610,846,-1,72,691,true,1] S:[,430,RIGHT] ->:[,430,110,0]
d:[431,431,340,137,28,41,910,false,3] S:[,431,DOWN] ->:[,431,1080,0]
d:[432,432,1260,273,24,61,582,true,3] S:[,432,RIGHT] ->:[,432,160,0]
d:[436,436,1530,579,52,61,501,false,2] S:[,436,RIGHT] ->:[,436,90,0]
d:[436,436,1560,591,52,43,513,false,2] S:[,436,RIGHT] ->:[,436,90,0]
d:[436,436,1590,603,40,43,422,false,2] S:[,436,LEFT] ->:[,436,220,0]
d:[436,436,1620,615,28,19,395,false,2] S:[,436,LEFT] ->:[,436,190,0]
d:[437,437,1650,627,16,19,286,false,2] S:[,437,LEFT] ->:[,437,160,0]
d:[441,441,1810,932,153,2147483647,-1,false,1] S:[,441,UP] ->:[,441,50,0]
d:[439,439,710,241,16,9,299,true,3] S:[,439,RIGHT] ->:[,439,160,0]
d:[443,443,1040,563,36,86,578,false,2] S:[,443,RIGHT] ->:[,443,300,0]
d:[443,443,1240,627,88,90,710,true,2] S:[,443,RIGHT] ->:[,443,130,0]
d:[443,443,1250,639,76,104,532,true,2] S:[,443,RIGHT] ->:[,443,290,0]
d:[443,443,1340,675,40,111,580,true,2] S:[,443,RIGHT] ->:[,443,230,0]
d:[444,444,1370,687,28,93,636,true,2] S:[,444,RIGHT] ->:[,444,230,0]
d:[445,445,1540,739,-1,56,642,true,2] S:[,445,RIGHT] ->:[,445,90,0]
d:[446,446,1570,751,-1,74,584,true,2] S:[,446,RIGHT] ->:[,446,60,0]
d:[447,447,450,181,52,39,24,true,3] S:[,447,RIGHT] ->:[,447,820,0]
d:[451,451,1490,477,97,77,511,false,2] S:[,451,RIGHT] ->:[,451,90,0]
d:[451,451,1520,489,96,77,567,false,2] S:[,451,RIGHT] ->:[,451,70,0]
d:[451,451,1550,501,84,53,652,false,2] S:[,451,RIGHT] ->:[,451,70,0]
d:[451,451,1580,513,72,53,733,false,2] S:[,451,RIGHT] ->:[,451,70,0]
d:[452,452,1590,525,60,53,721,false,2] S:[,452,RIGHT] ->:[,452,120,0]
d:[453,453,1620,537,48,29,791,false,2] S:[,453,RIGHT] ->:[,453,120,0]
d:[454,454,1650,549,36,29,839,false,2] S:[,454,DOWN] ->:[,454,180,0]
d:[455,455,1710,573,28,37,925,false,2] S:[,455,RIGHT] ->:[,455,140,0]
d:[459,459,1850,723,76,123,513,false,1] S:[,459,RIGHT] ->:[,459,170,0]
d:[459,459,1850,759,40,99,731,false,1] S:[,459,RIGHT] ->:[,459,190,0]
d:[459,459,1850,771,28,75,719,false,1] S:[,459,RIGHT] ->:[,459,190,0]
d:[462,462,880,707,28,42,514,false,1] S:[,462,RIGHT] ->:[,462,190,0]
d:[462,462,910,719,16,42,526,false,1] S:[,462,RIGHT] ->:[,462,160,0]
d:[462,462,440,247,16,18,113,false,2] S:[,462,RIGHT] ->:[,462,360,0]
d:[463,463,800,299,85,18,207,true,2] S:[,463,RIGHT] ->:[,463,200,0]
d:[464,464,800,311,73,36,201,true,2] S:[,464,RIGHT] ->:[,464,200,0]
d:[464,464,800,399,52,32,157,true,2] S:[,464,RIGHT] ->:[,464,200,0]
d:[468,468,1120,777,40,129,507,false,1] S:[,468,RIGHT] ->:[,468,260,0]
d:[468,468,1320,841,97,55,431,true,1] S:[,468,RIGHT] ->:[,468,90,0]
d:[468,468,1350,853,96,73,335,true,1] S:[,468,RIGHT] ->:[,468,70,0]
d:[468,468,1380,865,84,53,652,false,1] S:[,468,RIGHT] ->:[,468,70,0]
d:[469,469,1410,877,72,53,733,false,1] S:[,469,RIGHT] ->:[,469,70,0]
d:[470,470,1420,889,60,53,721,false,1] S:[,470,RIGHT] ->:[,470,120,0]
d:[471,471,1450,901,48,29,791,false,1] S:[,471,DOWN] ->:[,471,110,0]
d:[472,472,1480,913,36,29,839,false,1] S:[,472,DOWN] ->:[,472,80,0]
d:[475,475,0,106,84,12,716,false,3] S:[,475,DOWN] ->:[,475,70,0]
d:[476,476,10,130,60,28,732,false,3] S:[,476,DOWN] ->:[,476,120,0]
d:[478,478,490,321,16,17,116,false,2] S:[,478,RIGHT] ->:[,478,560,0]
d:[478,478,850,373,85,19,352,true,2] S:[,478,RIGHT] ->:[,478,200,0]
d:[478,478,930,445,16,3,263,true,2] S:[,478,RIGHT] ->:[,478,120,0]
d:[480,480,750,432,128,124,500,false,2] S:[,480,RIGHT] ->:[,480,50,0]
d:[482,482,910,630,52,32,426,false,1] S:[,482,LEFT] ->:[,482,90,0]
d:[482,482,940,642,40,32,394,false,1] S:[,482,LEFT] ->:[,482,420,0]
d:[482,482,970,654,28,8,292,false,1] S:[,482,LEFT] ->:[,482,390,0]
d:[482,482,1000,666,16,16,125,false,1] S:[,482,LEFT] ->:[,482,360,0]
d:[486,486,1360,870,64,29,119,false,1] S:[,486,LEFT] ->:[,486,60,0]
d:[486,486,1360,882,52,43,286,false,1] S:[,486,LEFT] ->:[,486,60,0]
d:[487,487,1190,276,40,2147483647,-1,false,2] S:[,487,UP] ->:[,487,220,0]
d:[488,488,1220,288,28,2147483647,-1,false,2] S:[,488,UP] ->:[,488,190,0]
d:[490,490,1580,540,60,74,578,false,1] S:[,490,RIGHT] ->:[,490,70,0]
d:[490,490,1590,552,60,74,669,false,1] S:[,490,RIGHT] ->:[,490,90,0]
d:[490,490,1620,564,48,50,714,false,1] S:[,490,RIGHT] ->:[,490,230,0]
d:[490,490,1650,576,36,50,726,false,1] S:[,490,RIGHT] ->:[,490,230,0]
d:[491,491,1680,588,24,34,624,false,1] S:[,491,RIGHT] ->:[,491,280,0]
d:[492,492,1850,640,88,54,865,true,1] S:[,492,RIGHT] ->:[,492,110,0]
d:[493,493,1880,652,76,72,871,true,1] S:[,493,RIGHT] ->:[,493,250,0]
d:[494,494,1960,688,40,90,907,true,1] S:[,494,RIGHT] ->:[,494,200,0]
d:[495,495,1960,700,28,96,1020,true,1] S:[,495,RIGHT] ->:[,495,230,0]
d:[496,496,2130,752,-1,74,1021,true,1] S:[,496,RIGHT] ->:[,496,80,0]
d:[497,497,2160,764,-1,67,1015,true,1] S:[,497,RIGHT] ->:[,497,50,0]
d:[498,498,570,202,128,14,921,true,3] S:[,498,RIGHT] ->:[,498,310,0]
d:[499,499,560,267,85,34,434,false,2] S:[,499,LEFT] ->:[,499,150,0]
d:[500,500,620,303,52,14,203,false,2] S:[,500,LEFT] ->:[,500,250,0]
d:[501,501,650,315,40,38,136,false,2] S:[,501,RIGHT] ->:[,501,220,0]
d:[502,502,710,339,16,34,462,true,2] S:[,502,RIGHT] ->:[,502,160,0]
d:[503,503,870,403,124,44,53,true,2] S:[,503,RIGHT] ->:[,503,200,0]
d:[504,504,870,415,136,34,88,true,2] S:[,504,RIGHT] ->:[,504,200,0]
d:[505,505,870,427,136,16,124,true,2] S:[,505,RIGHT] ->:[,505,200,0]
d:[506,506,1070,439,124,42,76,true,2] S:[,506,RIGHT] ->:[,506,400,0]
d:[507,507,1070,451,112,24,70,true,2] S:[,507,RIGHT] ->:[,507,400,0]
d:[508,508,1070,463,100,30,64,true,2] S:[,508,RIGHT] ->:[,508,400,0]
d:[512,512,1730,720,96,74,579,false,1] S:[,512,RIGHT] ->:[,512,120,0]
d:[512,512,1760,732,84,50,670,false,1] S:[,512,RIGHT] ->:[,512,90,0]
d:[511,511,360,214,60,69,627,false,2] S:[,511,DOWN] ->:[,511,210,0]
d:[512,512,450,250,40,69,843,false,2] S:[,512,DOWN] ->:[,512,490,0]
d:[513,513,540,286,40,45,975,false,2] S:[,513,RIGHT] ->:[,513,430,0]
d:[514,514,570,298,28,41,910,false,2] S:[,514,RIGHT] ->:[,514,430,0]
d:[515,515,940,350,92,15,1005,true,2] S:[,515,RIGHT] ->:[,515,490,0]
d:[516,516,970,362,96,9,999,true,2] S:[,516,RIGHT] ->:[,516,460,0]
d:[517,517,1000,374,84,3,918,true,2] S:[,517,RIGHT] ->:[,517,430,0]
d:[520,520,1430,410,48,23,845,true,2] S:[,520,RIGHT] ->:[,520,140,0]
d:[521,521,1430,422,36,29,839,true,2] S:[,521,RIGHT] ->:[,521,160,0]
d:[521,521,1460,434,24,35,833,true,2] S:[,521,RIGHT] ->:[,521,130,0]
d:[524,524,1780,771,32,37,515,false,1] S:[,524,RIGHT] ->:[,524,220,0]
d:[524,524,1820,787,16,37,531,false,1] S:[,524,RIGHT] ->:[,524,180,0]
d:[523,523,400,169,40,35,212,false,3] S:[,523,LEFT] ->:[,523,220,0]
d:[524,524,460,193,16,58,236,false,3] S:[,524,LEFT] ->:[,524,160,0]
d:[528,528,620,293,124,29,63,true,3] S:[,528,RIGHT] ->:[,528,200,0]
d:[528,528,620,305,112,23,69,true,3] S:[,528,RIGHT] ->:[,528,200,0]
d:[528,528,620,317,100,23,75,true,3] S:[,528,RIGHT] ->:[,528,240,0]
d:[528,528,820,369,112,72,20,true,3] S:[,528,RIGHT] ->:[,528,70,0]
d:[529,529,820,381,100,59,509,false,3] S:[,529,DOWN] ->:[,529,130,0]
d:[530,530,860,397,84,27,525,false,3] S:[,530,DOWN] ->:[,530,100,0]
d:[531,531,890,409,72,3,537,false,3] S:[,531,DOWN] ->:[,531,100,0]
d:[532,532,950,433,48,35,1009,false,3] S:[,532,RIGHT] ->:[,532,70,0]
d:[533,533,960,458,48,22,545,false,3] S:[,533,DOWN] ->:[,533,90,0]
d:[534,534,990,470,36,22,619,false,3] S:[,534,DOWN] ->:[,534,120,0]
d:[535,535,1020,482,24,26,693,false,3] S:[,535,DOWN] ->:[,535,280,0]
d:[536,536,1050,494,36,50,718,false,3] S:[,536,DOWN] ->:[,536,280,0]
d:[537,537,1110,518,28,38,1249,false,3] S:[,537,LEFT] ->:[,537,230,0]
d:[538,538,1300,594,84,12,834,true,3] S:[,538,RIGHT] ->:[,538,70,0]
d:[539,539,1330,606,72,30,840,true,3] S:[,539,RIGHT] ->:[,539,70,0]
d:[540,540,1340,618,60,36,1259,true,3] S:[,540,RIGHT] ->:[,540,90,0]
d:[541,541,1370,630,48,42,1265,true,3] S:[,541,RIGHT] ->:[,541,430,0]
d:[542,542,1400,642,36,24,1271,true,3] S:[,542,RIGHT] ->:[,542,430,0]
d:[543,543,1430,654,24,42,1277,true,3] S:[,543,RIGHT] ->:[,543,490,0]
d:[544,544,1800,706,-1,87,713,true,3] S:[,544,RIGHT] ->:[,544,140,0]
d:[545,545,1830,718,-1,93,719,true,3] S:[,545,RIGHT] ->:[,545,110,0]
d:[549,549,1940,986,-1,2147483647,-1,false,2] S:[,549,UP] ->:[,549,50,0]
d:[550,550,680,429,128,58,1183,true,3] S:[,550,RIGHT] ->:[,550,50,0]
d:[550,550,680,441,116,75,444,false,3] S:[,550,DOWN] ->:[,550,50,0]
d:[550,550,680,453,104,51,573,false,3] S:[,550,DOWN] ->:[,550,50,0]
d:[550,550,760,278,116,16,1051,true,3] S:[,550,RIGHT] ->:[,550,50,0]
d:[552,552,810,302,92,28,1147,true,3] S:[,552,RIGHT] ->:[,552,200,0]
d:[553,553,810,354,128,18,1253,true,3] S:[,553,RIGHT] ->:[,553,200,0]
d:[553,553,470,200,40,30,1062,false,3] S:[,553,LEFT] ->:[,553,290,0]
d:[554,554,500,212,28,30,1116,false,3] S:[,554,RIGHT] ->:[,554,260,0]
d:[558,558,960,523,73,57,559,true,2] S:[,558,RIGHT] ->:[,558,340,0]
d:[558,558,1080,583,40,25,202,false,2] S:[,558,LEFT] ->:[,558,220,0]
d:[557,557,530,205,84,58,621,false,2] S:[,557,DOWN] ->:[,557,70,0]
d:[558,558,560,217,72,58,706,false,2] S:[,558,RIGHT] ->:[,558,70,0]
d:[559,559,570,229,60,58,718,false,2] S:[,559,RIGHT] ->:[,559,120,0]
d:[560,560,600,241,48,34,772,false,2] S:[,560,DOWN] ->:[,560,260,0]
d:[561,561,630,253,36,34,849,false,2] S:[,561,DOWN] ->:[,561,250,0]
d:[562,562,690,277,28,58,873,false,2] S:[,562,RIGHT] ->:[,562,190,0]
d:[565,565,880,365,140,58,812,true,2] S:[,565,RIGHT] ->:[,565,70,0]
d:[566,566,880,401,104,40,687,true,2] S:[,566,RIGHT] ->:[,566,100,0]
d:[566,566,910,413,92,34,681,true,2] S:[,566,RIGHT] ->:[,566,160,0]
d:[566,566,950,465,128,96,809,true,2] S:[,566,RIGHT] ->:[,566,140,0]
d:[567,567,330,182,88,98,329,true,2] S:[,567,RIGHT] ->:[,567,320,0]
d:[568,568,450,230,40,86,714,true,2] S:[,568,RIGHT] ->:[,568,230,0]
d:[569,569,480,242,28,76,720,true,2] S:[,569,RIGHT] ->:[,569,230,0]
d:[570,570,650,294,92,64,914,true,2] S:[,570,RIGHT] ->:[,570,90,0]
d:[571,571,680,306,104,58,890,true,2] S:[,571,RIGHT] ->:[,571,70,0]
d:[572,572,710,318,116,52,863,true,2] S:[,572,RIGHT] ->:[,572,70,0]
d:[573,573,740,330,128,46,869,true,2] S:[,573,RIGHT] ->:[,573,90,0]
d:[574,574,750,342,128,40,875,true,2] S:[,574,RIGHT] ->:[,574,80,0]
d:[575,575,780,354,116,34,881,true,2] S:[,575,RIGHT] ->:[,575,50,0]
d:[579,579,1450,904,76,43,422,false,1] S:[,579,LEFT] ->:[,579,100,0]
d:[579,579,1450,916,64,19,377,false,1] S:[,579,LEFT] ->:[,579,260,0]
d:[579,579,1490,940,40,29,206,false,1] S:[,579,LEFT] ->:[,579,220,0]
d:[579,579,1550,964,16,23,307,false,1] S:[,579,LEFT] ->:[,579,160,0]
d:[580,580,410,189,40,92,758,false,2] S:[,580,DOWN] ->:[,580,260,0]
d:[581,581,440,201,28,68,683,false,2] S:[,581,RIGHT] ->:[,581,350,0]
d:[582,582,640,265,104,36,691,true,2] S:[,582,RIGHT] ->:[,582,150,0]
d:[583,583,670,277,116,37,717,true,2] S:[,583,RIGHT] ->:[,583,120,0]
d:[584,584,880,250,128,46,1182,true,3] S:[,584,RIGHT] ->:[,584,50,0]
d:[585,585,230,134,92,57,602,false,2] S:[,585,DOWN] ->:[,585,160,0]
d:[586,586,270,186,88,41,911,false,2] S:[,586,RIGHT] ->:[,586,150,0]
d:[587,587,300,198,76,41,1013,false,2] S:[,587,RIGHT] ->:[,587,290,0]
d:[588,588,390,234,40,41,977,false,2] S:[,588,RIGHT] ->:[,588,430,0]
d:[589,589,420,246,28,41,965,false,2] S:[,589,RIGHT] ->:[,589,830,0]
d:[590,590,590,298,92,4,940,true,2] S:[,590,RIGHT] ->:[,590,690,0]
d:[591,591,820,310,104,19,967,true,2] S:[,591,RIGHT] ->:[,591,470,0]
d:[592,592,1250,322,116,27,799,true,2] S:[,592,RIGHT] ->:[,592,70,0]
d:[593,593,1280,334,128,45,775,true,2] S:[,593,RIGHT] ->:[,593,60,0]
d:[594,594,1290,346,128,51,1070,true,2] S:[,594,RIGHT] ->:[,594,50,0]
d:[596,596,1340,370,104,39,1166,true,2] S:[,596,RIGHT] ->:[,596,800,0]
d:[597,597,1340,382,92,33,1290,true,2] S:[,597,RIGHT] ->:[,597,800,0]
d:[598,598,1340,434,128,7,1264,true,2] S:[,598,RIGHT] ->:[,598,800,0]
d:[598,598,480,210,28,92,603,false,2] S:[,598,DOWN] ->:[,598,230,0]
d:[599,599,650,262,97,42,647,true,2] S:[,599,RIGHT] ->:[,599,90,0]
d:[600,600,680,274,96,60,611,true,2] S:[,600,RIGHT] ->:[,600,70,0]
d:[601,601,710,286,84,66,605,true,2] S:[,601,RIGHT] ->:[,601,100,0]
d:[602,602,740,298,72,72,599,true,2] S:[,602,RIGHT] ->:[,602,100,0]
d:[603,603,750,310,60,78,646,true,2] S:[,603,RIGHT] ->:[,603,260,0]
d:[604,604,810,334,36,66,734,true,2] S:[,604,RIGHT] ->:[,604,220,0]
d:[605,605,840,346,24,72,728,true,2] S:[,605,RIGHT] ->:[,605,190,0]
d:[606,606,690,279,140,79,684,true,3] S:[,606,RIGHT] ->:[,606,80,0]
d:[610,610,1100,726,16,16,268,false,2] S:[,610,LEFT] ->:[,610,160,0]
d:[611,611,1310,1107,-1,2147483647,-1,false,1] S:[,611,UP] ->:[,611,70,0]
d:[611,611,1320,1119,-1,2147483647,-1,false,1] S:[,611,UP] ->:[,611,60,0]
d:[610,610,650,347,48,85,493,false,1] S:[,610,RIGHT] ->:[,610,60,0]
d:[614,614,710,407,97,45,552,false,1] S:[,614,RIGHT] ->:[,614,120,0]
d:[614,614,710,459,88,21,1045,false,1] S:[,614,RIGHT] ->:[,614,150,0]
d:[614,614,740,471,76,21,1141,false,1] S:[,614,RIGHT] ->:[,614,280,0]
d:[614,614,830,507,40,29,1067,false,1] S:[,614,LEFT] ->:[,614,390,0]
d:[615,615,860,519,28,29,1102,false,1] S:[,615,LEFT] ->:[,615,360,0]
